user,date,rawContent,user_location,verified,followers,created,named_entities,links,hashtags,mentions
"{'username': 'Faarmy07', 'id': 1570038086687498240, 'displayname': 'Faarmy', 'rawDescription': 'Two Biggest Weapon Of Any Country to Save OutSide & Inside Threat..❤️💪 🇮🇳 \nNo place here for #Bollywood fans & Fake Stars.\nHistory never lies..', 'renderedDescription': 'Two Biggest Weapon Of Any Country to Save OutSide & Inside Threat..❤️💪 🇮🇳 \nNo place here for #Bollywood fans & Fake Stars.\nHistory never lies..', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 9, 14, 13, 13, 53, tzinfo=datetime.timezone.utc), 'followersCount': 15, 'friendsCount': 19, 'statusesCount': 3649, 'favouritesCount': 2103, 'listedCount': 0, 'mediaCount': 206, 'location': 'Mumbai, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591919954013876225/nAFmXNpa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1570038086687498240/1668379942', 'label': None}",2022-12-27 07:08:11+00:00,boycottbollywood #boycottpathaan #boycott,"Mumbai, India",False,15,2022-09-14 13:13:53+00:00,BoycottBollywoodBoycottPathaan,,"#boycottbollywood,#boycottpathaan,#boycott",
"{'username': 'Gopal551551', 'id': 917875446930325504, 'displayname': 'Gopalkrishna R Achari 🇮🇳', 'rawDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'renderedDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 10, 10, 22, 12, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1148, 'friendsCount': 1828, 'statusesCount': 17932, 'favouritesCount': 12436, 'listedCount': 0, 'mediaCount': 19, 'location': 'Maharashtra ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1601626606879272960/I-dgN-YN_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 07:06:27+00:00,boycott bollywood,Maharashtra,False,1148,2017-10-10 22:12:14+00:00,Boycott Bollywood,,,
"{'username': 'sridharm1980', 'id': 1584404903203831811, 'displayname': 'Sridhar. M', 'rawDescription': 'Movie Director 🎥', 'renderedDescription': 'Movie Director 🎥', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 10, 24, 4, 42, 40, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 8, 'statusesCount': 1946, 'favouritesCount': 2568, 'listedCount': 1, 'mediaCount': 1797, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589497862123319296/ZRNQX7Rs_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 07:05:35+00:00,costume cant boycott bollywood actress deepika padukone movieif orange color god color even iam wearing orange shirtif red god color even iam wearing thatiam mean wewe public people earth .hope everyone understand - sridharm,India,False,0,2022-10-24 04:42:40+00:00,Deepika Padukone,https://t.co/eXgyKkelgq,,
"{'username': 'Preet2300039', 'id': 1504741700929204225, 'displayname': 'Preet🇮🇳❤', 'rawDescription': 'Jai mahakaal🙏🏻🙏🏻', 'renderedDescription': 'Jai mahakaal🙏🏻🙏🏻', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 3, 18, 8, 49, 22, tzinfo=datetime.timezone.utc), 'followersCount': 3, 'friendsCount': 53, 'statusesCount': 2002, 'favouritesCount': 2379, 'listedCount': 0, 'mediaCount': 10, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1507752242597666821/uLo0i53Y_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1504741700929204225/1648311077', 'label': None}",2022-12-27 07:03:32+00:00,itsmeghark boycott,India,False,3,2022-03-18 08:49:22+00:00,Boycott,,,@ItSMeghaRK
"{'username': 'DabidiD', 'id': 1144813737842339840, 'displayname': 'Dabidi Reddy Dibidi', 'rawDescription': 'PhD in pSycology from University of GK.\nStudying Fake intellectualism of ZombieWood celebrities (Bolly, Holly, Tolly, Kolly etc). FYI: Zombies are braindead', 'renderedDescription': 'PhD in pSycology from University of GK.\nStudying Fake intellectualism of ZombieWood celebrities (Bolly, Holly, Tolly, Kolly etc). FYI: Zombies are braindead', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 6, 29, 3, 43, 59, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 14, 'statusesCount': 4221, 'favouritesCount': 2775, 'listedCount': 0, 'mediaCount': 194, 'location': 'Hyderabad, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1239115390157860865/XI2Iit7x_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 07:03:01+00:00,"iajitdovalind main boycott nahi karta. sirf, film nahi dekta","Hyderabad, India",False,14,2019-06-29 03:43:59+00:00,Sirf,,,@IAjitDovalIND
"{'username': 'Pankaj300698', 'id': 1449219407914303492, 'displayname': 'Pankaj', 'rawDescription': 'नमस्ते सदा वत्सले मातृभूमि.🙏', 'renderedDescription': 'नमस्ते सदा वत्सले मातृभूमि.🙏', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 10, 16, 3, 56, 12, tzinfo=datetime.timezone.utc), 'followersCount': 232, 'friendsCount': 361, 'statusesCount': 8381, 'favouritesCount': 20829, 'listedCount': 2, 'mediaCount': 305, 'location': 'Mumbai, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1607631592792674311/GSil6WLR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1449219407914303492/1665713413', 'label': None}",2022-12-27 07:01:23+00:00,tv9marathi boycott .,"Mumbai, India",False,232,2021-10-16 03:56:12+00:00,Boycott ल,,,@TV9Marathi
"{'username': 'Sudheer_Budala', 'id': 1603205906921324545, 'displayname': 'Sudheer Budala', 'rawDescription': 'An Interceptor with a caring Hand for Common people in and around the world.', 'renderedDescription': 'An Interceptor with a caring Hand for Common people in and around the world.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 12, 15, 1, 51, 15, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 19, 'statusesCount': 99, 'favouritesCount': 13, 'listedCount': 0, 'mediaCount': 9, 'location': 'Hyderabad', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603206021031546880/_FLWhbQV_normal.png', 'profileBannerUrl': None, 'label': None}",2022-12-27 06:58:17+00:00,"iajitdovalind boycott phataan movie nothing happens actor movie irrespective roles, one get affected producer movie. think take call. producer movie #adityachopra banned movie",Hyderabad,False,1,2022-12-15 01:51:15+00:00,RolesMovie,,#adityachopra,@IAjitDovalIND
"{'username': 'MadCrazygirls', 'id': 1440593894694023184, 'displayname': 'Aamaya (Fuck You DKP😠🤬)', 'rawDescription': '🤫🤫🤫🤫🤫', 'renderedDescription': '🤫🤫🤫🤫🤫', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 9, 22, 8, 29, 36, tzinfo=datetime.timezone.utc), 'followersCount': 129, 'friendsCount': 54, 'statusesCount': 11501, 'favouritesCount': 15640, 'listedCount': 0, 'mediaCount': 502, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581520874305650689/6hkLCX6x_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1440593894694023184/1665899197', 'label': None}",2022-12-27 06:56:02+00:00,divorce ish halat mey seriously insanniyat bachi hai ki nahi tum saalo mey ki saram ke sath woh bhi bech aaye ho kahi? @starplus @kalraromesh dimri whole #yrkkh team question ish track sey society ko kya message dena cahte ho? boycott yrkkh #abhira #yrkkh,India,False,129,2021-09-22 08:29:36+00:00,"meyInsanniyathai ki nahimey ki saramkeWohbechho kahiYrkkhkoAbhiRa #,YRKKH",,"#yrkkh,#abhira,#yrkkh","@StarPlus,@KalraRomesh"
"{'username': 'MadCrazygirls', 'id': 1440593894694023184, 'displayname': 'Aamaya (Fuck You DKP😠🤬)', 'rawDescription': '🤫🤫🤫🤫🤫', 'renderedDescription': '🤫🤫🤫🤫🤫', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 9, 22, 8, 29, 36, tzinfo=datetime.timezone.utc), 'followersCount': 129, 'friendsCount': 54, 'statusesCount': 11501, 'favouritesCount': 15640, 'listedCount': 0, 'mediaCount': 502, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581520874305650689/6hkLCX6x_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1440593894694023184/1665899197', 'label': None}",2022-12-27 06:53:35+00:00,banao bhai banao ish dimri ke liye koi par profile banao sabka jina haram kiya hai isne isko kahi love life mey busy karo tab ye humko chain sey jine degi #yrkkh boycott yrkkh #abhira #yrkkh,India,False,129,2021-09-22 08:29:36+00:00,"BanaoBanaoDimri keparjina haram kiyahai isnekahi lovemeydegi 
,YRKKHAbhiRa #,YRKKH",https://t.co/7VKHkIfsIK,"#yrkkh,#abhira,#yrkkh",
"{'username': 'william_artner', 'id': 1015280145370841089, 'displayname': 'Artner', 'rawDescription': 'Gaming is my only hobby.', 'renderedDescription': 'Gaming is my only hobby.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 7, 6, 17, 3, 44, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 21, 'statusesCount': 504, 'favouritesCount': 850, 'listedCount': 0, 'mediaCount': 13, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1222457100900741122/IMYAW8BR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1015280145370841089/1533098538', 'label': None}",2022-12-27 06:51:15+00:00,chess24com ever happen professional chess player boycott isreal actually forcefully occupied palestine free,India,False,0,2018-07-06 17:03:44+00:00,Palestine,,,@chess24com
"{'username': 'Gopal551551', 'id': 917875446930325504, 'displayname': 'Gopalkrishna R Achari 🇮🇳', 'rawDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'renderedDescription': 'strong hindutvawadi hate pseudo seculars, commies, libtards, khangress', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 10, 10, 22, 12, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1148, 'friendsCount': 1828, 'statusesCount': 17932, 'favouritesCount': 12436, 'listedCount': 0, 'mediaCount': 19, 'location': 'Maharashtra ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1601626606879272960/I-dgN-YN_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 06:50:14+00:00,boycott bollywood,Maharashtra,False,1148,2017-10-10 22:12:14+00:00,Boycott Bollywood,,,
"{'username': 'Sudhaker101100', 'id': 1534921661086318593, 'displayname': 'Sudhaker K', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 6, 9, 15, 34, tzinfo=datetime.timezone.utc), 'followersCount': 368, 'friendsCount': 2670, 'statusesCount': 7212, 'favouritesCount': 13915, 'listedCount': 2, 'mediaCount': 44, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1572255581267984384/pLus5zgb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1534921661086318593/1657447724', 'label': None}",2022-12-27 06:46:42+00:00,starboy2079 rw lwwithout second thought boycott urduwoodbecause money going terrorists. watching sponsoring terrorists. see amir shahrukh connection turkey qatarwhy qatar particular making pathan success,India,False,368,2022-06-09 15:34:00+00:00,RWsecondUrduwoodTurkeyQatarQatarPathan,,,@Starboy2079
"{'username': 'Crazy4Harshali', 'id': 1461698555555377152, 'displayname': 'Crazy(Fuck you DKP - RIP ABHIRA)', 'rawDescription': 'Crazy 4 Abhira', 'renderedDescription': 'Crazy 4 Abhira', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 11, 19, 14, 11, 20, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 41, 'statusesCount': 5750, 'favouritesCount': 2554, 'listedCount': 0, 'mediaCount': 404, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1602126028402753537/BPL3Woyt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1461698555555377152/1669216671', 'label': None}",2022-12-27 06:43:35+00:00,"nhiiiii maine baddua di h isee, jindagi bhar single rahegi saali buddhiiii doob maro dkp rip abhira rip yrkkh boycott yrkkh #abhira #yrkkh #harshali #harshadchopda #pranalirathod",India,False,92,2021-11-19 14:11:20+00:00,"Nhiiiii
Mainedi h iseejindagi bhar single rahegiMAROYRKKHabhira #yrkkhHarshali #HarshadChopda #,PranaliRathod",,"#abhira,#yrkkh,#harshali,#harshadchopda,#pranalirathod",
"{'username': 'vinish_ind', 'id': 398149620, 'displayname': '🇮🇳 राम वंशज विनिष वरमानी', 'rawDescription': 'जो भगवा का नहीं मैं उसका नहीं। जय श्री राम। 🙏🙏\nKoo Id: @vinish_ind', 'renderedDescription': 'जो भगवा का नहीं मैं उसका नहीं। जय श्री राम। 🙏🙏\nKoo Id: @vinish_ind', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 10, 25, 17, 4, 2, tzinfo=datetime.timezone.utc), 'followersCount': 3828, 'friendsCount': 562, 'statusesCount': 352965, 'favouritesCount': 326156, 'listedCount': 4, 'mediaCount': 6479, 'location': ' India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1558285473994252288/YXt7NJwY_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/398149620/1500654140', 'label': None}",2022-12-27 06:34:07+00:00,puneet_sahani happy know simranjit singh mann support taliban. one boycott punjabis.,India,False,3828,2011-10-25 17:04:02+00:00,Simranjit Singh MannTalibanonePunjabis,https://t.co/MNnzYphEoT,,@puneet_sahani
"{'username': 'VJRaman8', 'id': 1181450240454352896, 'displayname': 'VJRaman', 'rawDescription': 'Nation comes first', 'renderedDescription': 'Nation comes first', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 10, 8, 6, 4, 34, tzinfo=datetime.timezone.utc), 'followersCount': 19, 'friendsCount': 83, 'statusesCount': 15254, 'favouritesCount': 3200, 'listedCount': 0, 'mediaCount': 14, 'location': 'Bangalore,Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1554417793390768135/N2Cno8QJ_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 06:33:30+00:00,importantly people making movie understand movie getting flopped .. self introspect rather worrying boycott bollywood friend,"Bangalore,Mumbai",False,19,2019-10-08 06:04:34+00:00,,,,
"{'username': 'ibymirza', 'id': 3092624161, 'displayname': 'Beaky Plinders', 'rawDescription': 'Cricket,UFC,Snooker,Rugby n many more... Dislike all political strings and the ones pulling them..', 'renderedDescription': 'Cricket,UFC,Snooker,Rugby n many more... Dislike all political strings and the ones pulling them..', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 3, 17, 6, 46, 32, tzinfo=datetime.timezone.utc), 'followersCount': 308, 'friendsCount': 806, 'statusesCount': 28143, 'favouritesCount': 34171, 'listedCount': 4, 'mediaCount': 1096, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1480210003499708418/dIqiqgyp_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3092624161/1458439944', 'label': None}",2022-12-27 06:31:15+00:00,pranav77354247 @anujbajpai_ boycott toh likhna seekhle tuchiye,India,False,308,2015-03-17 06:46:32+00:00,Pranav77354247tuchiye,,,"@Pranav77354247,@AnujBajpai_"
"{'username': 'ishaingle16', 'id': 1486083678937702400, 'displayname': 'Isha Ingle', 'rawDescription': 'Just here to post my views', 'renderedDescription': 'Just here to post my views', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 1, 25, 21, 9, 5, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 1, 'statusesCount': 3, 'favouritesCount': 14, 'listedCount': 0, 'mediaCount': 1, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1538046440894779392/BD8HJBM8_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 06:30:21+00:00,dkp doesnt give fck fan emotions. fan get connected character guy ruined ml 2nd leads. like seriously? yrkkh gen3 perfect eg bad writing execution. dont know keep character 2gether. boycott yrkkh,,False,0,2022-01-25 21:09:05+00:00,DKPMLYRKKH2gether,,,
"{'username': 'KABiLANS7', 'id': 712740201223749632, 'displayname': 'என் உயிர் Superstar ரஜினிகாந்த்', 'rawDescription': 'அறிவுரை செய்யாதே', 'renderedDescription': 'அறிவுரை செய்யாதே', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 3, 23, 20, 38, tzinfo=datetime.timezone.utc), 'followersCount': 5283, 'friendsCount': 1596, 'statusesCount': 146228, 'favouritesCount': 147226, 'listedCount': 2, 'mediaCount': 24984, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1606774273045299200/9jVycvwI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/712740201223749632/1670815553', 'label': None}",2022-12-27 06:29:20+00:00,boycottvaarisu already boycott tag ?,India,False,5283,2016-03-23 20:38:00+00:00,BoycottVaarisu,,#boycottvaarisu,
"{'username': 'MadCrazygirls', 'id': 1440593894694023184, 'displayname': 'Aamaya (Fuck You DKP😠🤬)', 'rawDescription': '🤫🤫🤫🤫🤫', 'renderedDescription': '🤫🤫🤫🤫🤫', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 9, 22, 8, 29, 36, tzinfo=datetime.timezone.utc), 'followersCount': 129, 'friendsCount': 54, 'statusesCount': 11501, 'favouritesCount': 15640, 'listedCount': 0, 'mediaCount': 502, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581520874305650689/6hkLCX6x_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1440593894694023184/1665899197', 'label': None}",2022-12-27 06:27:00+00:00,kaunsa nasha karke show bana rahe hai aap log? @starplus @kalraromesh mean seriously saram waram ek dum hi nahi aa rahi hai na tum logo ko doob maro salo boycott yrkkh #abhira #yrkkh,India,False,129,2021-09-22 08:29:36+00:00,"Kaunsakarkeko 
,YRKKHAbhiRa #,YRKKH",,"#abhira,#yrkkh","@StarPlus,@KalraRomesh"
"{'username': 'sunilsethy224', 'id': 2929387998, 'displayname': 'sunil sethy', 'rawDescription': 'मैं इस देश का हनुमान हूं \nऔर ये देश मेरा राम है।\nसीना चीर के दिखा दूंगा\nअंदर बैठा हिंदुस्तान है।', 'renderedDescription': 'मैं इस देश का हनुमान हूं \nऔर ये देश मेरा राम है।\nसीना चीर के दिखा दूंगा\nअंदर बैठा हिंदुस्तान है।', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 12, 14, 8, 5, 43, tzinfo=datetime.timezone.utc), 'followersCount': 70, 'friendsCount': 434, 'statusesCount': 986, 'favouritesCount': 10015, 'listedCount': 0, 'mediaCount': 197, 'location': 'Orissa, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1247370603675303936/i6YEI-kG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2929387998/1558704518', 'label': None}",2022-12-27 06:20:57+00:00,iamsrk hum b dekh lenge ye movie kaisa hit hogahum fully boycott karenge aur sun apni nana yaad aa jayegaa,"Orissa, India",False,70,2014-12-14 08:05:43+00:00,iamsrk Humkaisa,,,@iamsrk
"{'username': 'sunilsethy224', 'id': 2929387998, 'displayname': 'sunil sethy', 'rawDescription': 'मैं इस देश का हनुमान हूं \nऔर ये देश मेरा राम है।\nसीना चीर के दिखा दूंगा\nअंदर बैठा हिंदुस्तान है।', 'renderedDescription': 'मैं इस देश का हनुमान हूं \nऔर ये देश मेरा राम है।\nसीना चीर के दिखा दूंगा\nअंदर बैठा हिंदुस्तान है।', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 12, 14, 8, 5, 43, tzinfo=datetime.timezone.utc), 'followersCount': 70, 'friendsCount': 434, 'statusesCount': 986, 'favouritesCount': 10015, 'listedCount': 0, 'mediaCount': 197, 'location': 'Orissa, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1247370603675303936/i6YEI-kG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2929387998/1558704518', 'label': None}",2022-12-27 06:19:32+00:00,iamsrk boycott pathan movie,"Orissa, India",False,70,2014-12-14 08:05:43+00:00,,,,@iamsrk
"{'username': 'Crazy4Harshali', 'id': 1461698555555377152, 'displayname': 'Crazy(Fuck you DKP - RIP ABHIRA)', 'rawDescription': 'Crazy 4 Abhira', 'renderedDescription': 'Crazy 4 Abhira', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 11, 19, 14, 11, 20, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 41, 'statusesCount': 5750, 'favouritesCount': 2554, 'listedCount': 0, 'mediaCount': 404, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1602126028402753537/BPL3Woyt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1461698555555377152/1669216671', 'label': None}",2022-12-27 06:18:58+00:00,killer ship name abhidu ftw doob maro dkp rip abhira rip yrkkh boycott yrkkh #abhira #yrkkh #harshali #harshadchopda #pranalirathod,India,False,92,2021-11-19 14:11:20+00:00,"KillerYRKKHabhira #yrkkhHarshali #HarshadChopda #,PranaliRathod",,"#abhira,#yrkkh,#harshali,#harshadchopda,#pranalirathod",
"{'username': 'Mr_Crockroz18', 'id': 1559421185657835520, 'displayname': 'Shrrriiii 🚩', 'rawDescription': '18th acc...💔', 'renderedDescription': '18th acc...💔', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 8, 16, 6, 6, 23, tzinfo=datetime.timezone.utc), 'followersCount': 1341, 'friendsCount': 667, 'statusesCount': 3461, 'favouritesCount': 3442, 'listedCount': 0, 'mediaCount': 343, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1559422720437530625/tSishymb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1559421185657835520/1669371713', 'label': None}",2022-12-27 06:17:18+00:00,"trailer im waiting advance booking #pathaan 1st day report se hi saare boycott bots, hater ko coma mai bejna hoga",India,False,1341,2022-08-16 06:06:23+00:00,"TrailerAdvance🥱

,1st dayko coma",,#pathaan,
"{'username': 'sintu7870', 'id': 812213473522237441, 'displayname': 'Sintu 🇮🇳', 'rawDescription': 'Just A Technical Student', 'renderedDescription': 'Just A Technical Student', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 12, 23, 8, 29, 17, tzinfo=datetime.timezone.utc), 'followersCount': 39, 'friendsCount': 31, 'statusesCount': 2903, 'favouritesCount': 82, 'listedCount': 0, 'mediaCount': 35, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1300708553880035329/7rrsn0VH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/812213473522237441/1528380169', 'label': None}",2022-12-27 06:05:08+00:00,boycott_ews #ews - 972227979 isme hamari kya galti. ki ham #scst aur #ews nhi hai,India,False,39,2016-12-23 08:29:17+00:00,972227979KiEWSnhi hai,https://t.co/mQmEdf4xOF,"#boycott_ews,#ews,#sc,#st,#ews",
"{'username': 'vanchamadu', 'id': 391455205, 'displayname': 'Madhu', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 10, 15, 15, 56, 54, tzinfo=datetime.timezone.utc), 'followersCount': 102, 'friendsCount': 866, 'statusesCount': 4208, 'favouritesCount': 17704, 'listedCount': 0, 'mediaCount': 17, 'location': 'Hyderabad, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1107179612688261120/kEgIF20t_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-12-27 06:04:36+00:00,kalyanforever_ @ramoji_filmcity @etvandhraprades stop kind program else forced boycott etv campaign,"Hyderabad, India",False,102,2011-10-15 15:56:54+00:00,ETV,,,"@KalyanForever_,@Ramoji_FilmCity,@etvandhraprades"
"{'username': 'TheDottyGuy', 'id': 925309420405321734, 'displayname': 'Adi Das', 'rawDescription': 'The Unstable and The Unseeable.\nBrahamin bookha to Sudhama, samjha to Chanakya, rootha to Parashurama.', 'renderedDescription': 'The Unstable and The Unseeable.\nBrahamin bookha to Sudhama, samjha to Chanakya, rootha to Parashurama.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 10, 31, 10, 32, 12, tzinfo=datetime.timezone.utc), 'followersCount': 79, 'friendsCount': 501, 'statusesCount': 3113, 'favouritesCount': 19103, 'listedCount': 0, 'mediaCount': 240, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1564285258753011712/HSR58OQh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/925309420405321734/1601019797', 'label': None}",2022-12-27 06:01:00+00:00,"starboy2079 boycott nahi kiya kisi ne, movie ka trailer ghatia tha ak ki acting se log bore ho chuke",India,False,79,2017-10-31 10:32:12+00:00,AKbore ho,,,@Starboy2079
"{'username': 'ManwwrT', 'id': 1212288446179340289, 'displayname': 'Manwwr Taj', 'rawDescription': '😰\xa0Papa ka sar dard 😀\n😍\xa0Mama ka ladla\xa0😘\n😀\xa0Kamina frnd ki jaan\xa0😘\n❤️\xa0Single\xa0❤️\n😄\xa0Bindasss life\xa0😄\n😊\xa0No attitude 😄', 'renderedDescription': '😰\xa0Papa ka sar dard 😀\n😍\xa0Mama ka ladla\xa0😘\n😀\xa0Kamina frnd ki jaan\xa0😘\n❤️\xa0Single\xa0❤️\n😄\xa0Bindasss life\xa0😄\n😊\xa0No attitude 😄', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 1, 8, 24, 36, tzinfo=datetime.timezone.utc), 'followersCount': 11, 'friendsCount': 21, 'statusesCount': 31, 'favouritesCount': 536, 'listedCount': 0, 'mediaCount': 3, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1212289159743721477/D362rIDK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1212288446179340289/1577868864', 'label': None}",2022-12-27 05:56:17+00:00,manishkashyap35 hame laga rag hai aapka boycott karna chahie vah sahi hoga,India,False,11,2020-01-01 08:24:36+00:00,ManishKashyap35 HameLaga rag hai,,,@ManishKashyap35
