user,date,rawContent,user_location,verified,followers,created
"{'username': 'amjadkhaninc', 'id': 123021384, 'displayname': 'Favour David', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 3, 14, 18, 24, 21, tzinfo=datetime.timezone.utc), 'followersCount': 396, 'friendsCount': 4841, 'statusesCount': 31617, 'favouritesCount': 6557, 'listedCount': 0, 'mediaCount': 575, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1271057936681521152/HOmt-E0H_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/123021384/1591878805', 'label': None}",2017-12-10 18:38:03+00:00,"Amazing response by Imam of Al-Aqsa

Your recognition means nothing to us. Your maps mean nothing to us. 

Our land is our land. Our dignity is our dignity. Our determination is our determination. Our boycott is our boycott. Our Aqsa is our Aqsa. Our Palestine is our Palestine. https://t.co/fNzRQQ4Ikc",,False,396,2010-03-14 18:24:21+00:00
"{'username': 'mvenkatesh1951', 'id': 287075235, 'displayname': 'Jai Sri Ram Venkatesh M', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 4, 24, 8, 9, 1, tzinfo=datetime.timezone.utc), 'followersCount': 353, 'friendsCount': 266, 'statusesCount': 134565, 'favouritesCount': 94382, 'listedCount': 90, 'mediaCount': 161, 'location': 'Bengaluru South, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1112605127922184192/OV8-2bkl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/287075235/1486460208', 'label': None}",2017-12-10 14:51:46+00:00,"Dear Indians, boycott Vistara Airlines who don't act when a 17 year girl is being molested in their airlines 👎👎#Boycottvistara, #BoycottTata-Singapur airlines Shame on R Tata @RNTata2000. @newsx.com","Bengaluru South, India",False,353,2011-04-24 08:09:01+00:00
"{'username': 'Poulami66Roy', 'id': 851324840, 'displayname': 'Budget Indian Traveler', 'rawDescription': 'I have traveled most of Europe and Asia. I wish to travel the whole world one day. I am a travel blogger by profession. I am a proud Indian ♥️', 'renderedDescription': 'I have traveled most of Europe and Asia. I wish to travel the whole world one day. I am a travel blogger by profession. I am a proud Indian ♥️', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2012, 9, 28, 16, 9, 28, tzinfo=datetime.timezone.utc), 'followersCount': 760, 'friendsCount': 2403, 'statusesCount': 2220, 'favouritesCount': 1782, 'listedCount': 2, 'mediaCount': 338, 'location': 'Vododara, India', 'protected': False, 'link': {'text': 'budgetindiantraveler.co.in', 'url': 'http://www.budgetindiantraveler.co.in', 'tcourl': 'https://t.co/sW1UV4m9K3', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1602749346583220224/IRUoHiyS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/851324840/1664443368', 'label': None}",2017-12-10 10:15:46+00:00,Boycott #Vistara we are with you #ZairaWasim,"Vododara, India",False,760,2012-09-28 16:09:28+00:00
"{'username': 'divakarssathya', 'id': 321780524, 'displayname': 'Divakar S Natarajan', 'rawDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'renderedDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 22, 3, 40, 19, tzinfo=datetime.timezone.utc), 'followersCount': 6310, 'friendsCount': 4055, 'statusesCount': 311001, 'favouritesCount': 55789, 'listedCount': 369, 'mediaCount': 32040, 'location': 'Bhagyanagar, India', 'protected': False, 'link': {'text': 'sathyagraha.blogspot.com', 'url': 'http://sathyagraha.blogspot.com', 'tcourl': 'https://t.co/tiGJvolQXG', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1556007586516049920/ImOFQCqu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/321780524/1632981533', 'label': None}",2017-12-10 06:08:46+00:00,"@abpnewstv Since three decades, I've been subject to a boycott instigated by @PMOIndia and cemented by India's judiciary and editorial class for demanding better than the rape culture rife in India. #ZairaWasim
#CorruptIndia
#FigleafJudiciary #MonstrousMalgovernance #ExpectWorse https://t.co/b7vLe2Wvqv","Bhagyanagar, India",False,6310,2011-06-22 03:40:19+00:00
"{'username': 'divakarssathya', 'id': 321780524, 'displayname': 'Divakar S Natarajan', 'rawDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'renderedDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 22, 3, 40, 19, tzinfo=datetime.timezone.utc), 'followersCount': 6310, 'friendsCount': 4055, 'statusesCount': 311001, 'favouritesCount': 55789, 'listedCount': 369, 'mediaCount': 32040, 'location': 'Bhagyanagar, India', 'protected': False, 'link': {'text': 'sathyagraha.blogspot.com', 'url': 'http://sathyagraha.blogspot.com', 'tcourl': 'https://t.co/tiGJvolQXG', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1556007586516049920/ImOFQCqu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/321780524/1632981533', 'label': None}",2017-12-10 06:02:45+00:00,"@JagratiShukla29 Since three decades, I've been subject to a boycott instigated by @PMOIndia and cemented by India's judiciary and editorial class for demanding better than the rape culture rife in India. #ZairaWasim
#CorruptIndia
#FigleafJudiciary #MonstrousMalgovernance #ExpectWorse https://t.co/BWR1qwXvzN","Bhagyanagar, India",False,6310,2011-06-22 03:40:19+00:00
"{'username': 'pardewala', 'id': 113602409, 'displayname': 'Rahim Pardewala(SGR)', 'rawDescription': 'SHAIKH HAZRAT ALLAMA MOULANA SYED GHAZI RABBANI Rahmatullah Alaih - Banda Sheriff. UP.', 'renderedDescription': 'SHAIKH HAZRAT ALLAMA MOULANA SYED GHAZI RABBANI Rahmatullah Alaih - Banda Sheriff. UP.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 2, 12, 11, 2, 53, tzinfo=datetime.timezone.utc), 'followersCount': 2321, 'friendsCount': 1407, 'statusesCount': 12436, 'favouritesCount': 20944, 'listedCount': 19, 'mediaCount': 426, 'location': 'SURAT', 'protected': False, 'link': {'text': 'facebook.com/rahim.pardewala', 'url': 'https://www.facebook.com/rahim.pardewala', 'tcourl': 'https://t.co/xdNCOvYQWC', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/556136386529484800/g_uOc06y_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/113602409/1423248997', 'label': None}",2017-12-10 05:59:26+00:00,"Amid BJP’s claim of development in Gujarat, two Saurashtra villages boycott polling over basic amenities – The Indian Express https://t.co/T2XmHFVrj9",SURAT,False,2321,2010-02-12 11:02:53+00:00
"{'username': 'divakarssathya', 'id': 321780524, 'displayname': 'Divakar S Natarajan', 'rawDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'renderedDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 22, 3, 40, 19, tzinfo=datetime.timezone.utc), 'followersCount': 6310, 'friendsCount': 4055, 'statusesCount': 311001, 'favouritesCount': 55789, 'listedCount': 369, 'mediaCount': 32040, 'location': 'Bhagyanagar, India', 'protected': False, 'link': {'text': 'sathyagraha.blogspot.com', 'url': 'http://sathyagraha.blogspot.com', 'tcourl': 'https://t.co/tiGJvolQXG', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1556007586516049920/ImOFQCqu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/321780524/1632981533', 'label': None}",2017-12-10 05:48:55+00:00,"@the_hindu I have, since three decades, been subject to a boycott instigated by @PMOIndia and cemented by India's judiciary and editorial class for demanding better than the untrammelled rape culture rife in India. #ZairaWasim
#CorruptIndia  #MonstrousMalgovernance #ExpectWorse https://t.co/YMhoUIlR7T","Bhagyanagar, India",False,6310,2011-06-22 03:40:19+00:00
"{'username': 'divakarssathya', 'id': 321780524, 'displayname': 'Divakar S Natarajan', 'rawDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'renderedDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 22, 3, 40, 19, tzinfo=datetime.timezone.utc), 'followersCount': 6310, 'friendsCount': 4055, 'statusesCount': 311001, 'favouritesCount': 55789, 'listedCount': 369, 'mediaCount': 32040, 'location': 'Bhagyanagar, India', 'protected': False, 'link': {'text': 'sathyagraha.blogspot.com', 'url': 'http://sathyagraha.blogspot.com', 'tcourl': 'https://t.co/tiGJvolQXG', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1556007586516049920/ImOFQCqu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/321780524/1632981533', 'label': None}",2017-12-10 05:45:43+00:00,"@IndianExpress I have, since three decades, been subject to a boycott instigated by @PMOIndia and cemented by India's judiciary and editorial class for demanding better than the untrammelled rape culture rife in India. #ZairaWasim
#CorruptIndia  #MonstrousMalgovernance #ExpectWorse https://t.co/ozxGP7QMru","Bhagyanagar, India",False,6310,2011-06-22 03:40:19+00:00
"{'username': 'divakarssathya', 'id': 321780524, 'displayname': 'Divakar S Natarajan', 'rawDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'renderedDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 22, 3, 40, 19, tzinfo=datetime.timezone.utc), 'followersCount': 6310, 'friendsCount': 4055, 'statusesCount': 311001, 'favouritesCount': 55789, 'listedCount': 369, 'mediaCount': 32040, 'location': 'Bhagyanagar, India', 'protected': False, 'link': {'text': 'sathyagraha.blogspot.com', 'url': 'http://sathyagraha.blogspot.com', 'tcourl': 'https://t.co/tiGJvolQXG', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1556007586516049920/ImOFQCqu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/321780524/1632981533', 'label': None}",2017-12-10 05:42:25+00:00,"@IndiaToday @airvistara I have, since three decades, been subject to a boycott instigated by @PMOIndia and cemented by India's judiciary and editorial class for demanding better than the untrammelled rape culture rife in India. #ZairaWasim  #MonstrousMalgovernance #ExpectWorse  https://t.co/2Cz01BlMbY","Bhagyanagar, India",False,6310,2011-06-22 03:40:19+00:00
"{'username': 'divakarssathya', 'id': 321780524, 'displayname': 'Divakar S Natarajan', 'rawDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'renderedDescription': ""Divakar S Natarajan's, 'no excuses', ultra peaceful, individual, non partisan sathyagraha against corruption in India. \n\n\n\n\n\n@sriram_sharma on Smule."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 22, 3, 40, 19, tzinfo=datetime.timezone.utc), 'followersCount': 6310, 'friendsCount': 4055, 'statusesCount': 311001, 'favouritesCount': 55789, 'listedCount': 369, 'mediaCount': 32040, 'location': 'Bhagyanagar, India', 'protected': False, 'link': {'text': 'sathyagraha.blogspot.com', 'url': 'http://sathyagraha.blogspot.com', 'tcourl': 'https://t.co/tiGJvolQXG', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1556007586516049920/ImOFQCqu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/321780524/1632981533', 'label': None}",2017-12-10 05:41:48+00:00,"@ANI I have, since three decades, been subject to a boycott instigated by @PMOIndia and cemented by India's judiciary and editorial class for demanding better than the untrammelled rape culture rife in India. #ZairaWasim  #MonstrousMalgovernance #ExpectWorse  https://t.co/2Cz01BlMbY","Bhagyanagar, India",False,6310,2011-06-22 03:40:19+00:00
