user,date,rawContent,user_location,verified,followers,created
"{'username': 'TheOriggiNal_ME', 'id': 68902878, 'displayname': 'मयुर', 'rawDescription': 'Son | Dreamer | Well-wisher | The Boy Next door | ❤️ Movies | - Stylish | Imaginative | Future Entrepreneur | A chronological reader |', 'renderedDescription': 'Son | Dreamer | Well-wisher | The Boy Next door | ❤️ Movies | - Stylish | Imaginative | Future Entrepreneur | A chronological reader |', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 8, 26, 5, 0, 20, tzinfo=datetime.timezone.utc), 'followersCount': 434, 'friendsCount': 902, 'statusesCount': 22595, 'favouritesCount': 7619, 'listedCount': 44, 'mediaCount': 1178, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/867431857939521538/kVARGIzJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/68902878/1598886436', 'label': None}",2013-12-29 07:39:48+00:00,@shoppersstop Lets boycott pirated materials n stop piracy.#StartSomethingNew,Mumbai,False,434,2009-08-26 05:00:20+00:00
"{'username': 'samuelsiraj', 'id': 41333440, 'displayname': 'samuel siraj', 'rawDescription': 'A Gentile and a tax collector..\n\nRTs are not endorsements. nor are my tweets.. my nephew handles my phone..', 'renderedDescription': 'A Gentile and a tax collector..\n\nRTs are not endorsements. nor are my tweets.. my nephew handles my phone..', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 5, 20, 10, 35, 3, tzinfo=datetime.timezone.utc), 'followersCount': 228, 'friendsCount': 275, 'statusesCount': 2914, 'favouritesCount': 451, 'listedCount': 3, 'mediaCount': 199, 'location': 'Bombay', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/642559002002374656/7FdBEowM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/41333440/1348482044', 'label': None}",2013-12-29 06:54:43+00:00,"Geoff Boycott ""they've won 3 series against ordinary Aussies n they think they're world beaters"" #Ashes @piersmorgan",Bombay,False,228,2009-05-20 10:35:03+00:00
"{'username': 'sona_goel', 'id': 75544095, 'displayname': 'Sonal Goel', 'rawDescription': '#ShanaticForever #KSGianForever #SanayaFanGirl #DeepikaCrazen #YUDKBH #SameerNaina 💞', 'renderedDescription': '#ShanaticForever #KSGianForever #SanayaFanGirl #DeepikaCrazen #YUDKBH #SameerNaina 💞', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 9, 19, 13, 3, 19, tzinfo=datetime.timezone.utc), 'followersCount': 250, 'friendsCount': 367, 'statusesCount': 15739, 'favouritesCount': 20344, 'listedCount': 7, 'mediaCount': 274, 'location': 'Hyderabad, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1392756615787335681/4TM3r8fQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/75544095/1517558575', 'label': None}",2013-12-28 13:15:07+00:00,"#WeStandByKSG  No KSG= No QH
#boycott QH","Hyderabad, India",False,250,2009-09-19 13:03:19+00:00
"{'username': 'sona_goel', 'id': 75544095, 'displayname': 'Sonal Goel', 'rawDescription': '#ShanaticForever #KSGianForever #SanayaFanGirl #DeepikaCrazen #YUDKBH #SameerNaina 💞', 'renderedDescription': '#ShanaticForever #KSGianForever #SanayaFanGirl #DeepikaCrazen #YUDKBH #SameerNaina 💞', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 9, 19, 13, 3, 19, tzinfo=datetime.timezone.utc), 'followersCount': 250, 'friendsCount': 367, 'statusesCount': 15739, 'favouritesCount': 20344, 'listedCount': 7, 'mediaCount': 274, 'location': 'Hyderabad, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1392756615787335681/4TM3r8fQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/75544095/1517558575', 'label': None}",2013-12-28 09:44:32+00:00,#WeStandByKSG #noKSG #noQH boycott QH,"Hyderabad, India",False,250,2009-09-19 13:03:19+00:00
"{'username': 'SeerviBharath', 'id': 1179253993, 'displayname': 'Bharath Seervi', 'rawDescription': 'Ex-Cricket Statistician @ESPNCricinfo | Passion = Profession | Computer Engineer graduate | Businessman', 'renderedDescription': 'Ex-Cricket Statistician @ESPNCricinfo | Passion = Profession | Computer Engineer graduate | Businessman', 'descriptionLinks': None, 'verified': True, 'created': datetime.datetime(2013, 2, 14, 14, 7, 1, tzinfo=datetime.timezone.utc), 'followersCount': 54061, 'friendsCount': 195, 'statusesCount': 25146, 'favouritesCount': 65, 'listedCount': 353, 'mediaCount': 122, 'location': 'Chennai, India', 'protected': False, 'link': {'text': 'espncricinfo.com/ci/content/sto…', 'url': 'http://www.espncricinfo.com/ci/content/story/author.html?author=661', 'tcourl': 'https://t.co/G0RpBmwbLI', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/804763728784699392/fv8B8wa4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1179253993/1486108944', 'label': None}",2013-12-28 06:10:12+00:00,"Least Innings to 8000 Test Runs for England

176 Pietersen
181 Cook
189 Gooch
190 Boycott
195 Gower
221 Stewart

#Ashes","Chennai, India",True,54061,2013-02-14 14:07:01+00:00
"{'username': 'richardkamei', 'id': 59182481, 'displayname': 'Jenpuna (Richard Kamei)', 'rawDescription': 'Senior Lecturer, Royal Thimphu College, Bhutan | PhD, Tata Institute of Social Sciences, Mumbai | **researcher**food & cooking**Rongmei Naga**Indigenous**', 'renderedDescription': 'Senior Lecturer, Royal Thimphu College, Bhutan | PhD, Tata Institute of Social Sciences, Mumbai | **researcher**food & cooking**Rongmei Naga**Indigenous**', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 7, 22, 17, 9, 55, tzinfo=datetime.timezone.utc), 'followersCount': 1764, 'friendsCount': 372, 'statusesCount': 30527, 'favouritesCount': 3564, 'listedCount': 31, 'mediaCount': 1012, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1542497060221358083/HwroYo6i_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/59182481/1614357194', 'label': None}",2013-12-28 05:50:15+00:00,Why I voted for an academic boycott of Israel http://t.co/bxFSv16CKU,,False,1764,2009-07-22 17:09:55+00:00
"{'username': 'punterankit', 'id': 297807731, 'displayname': '#PotterOut', 'rawDescription': 'Let bygones be bygones.', 'renderedDescription': 'Let bygones be bygones.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 5, 13, 4, 31, 44, tzinfo=datetime.timezone.utc), 'followersCount': 721, 'friendsCount': 821, 'statusesCount': 61784, 'favouritesCount': 4910, 'listedCount': 14, 'mediaCount': 386, 'location': 'Mumbai, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1288329480423927808/qike-jYz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/297807731/1629140451', 'label': None}",2013-12-28 03:56:36+00:00,The player who Boycott wanted to be kicked out is saving England's asses again! #irony #ashes,"Mumbai, India",False,721,2011-05-13 04:31:44+00:00
"{'username': 'ashwinsid', 'id': 14855895, 'displayname': 'Ashwin Siddaramaiah', 'rawDescription': 'Fire & Life Safety SME, Workplace Safety & Health consultant. Anxiety champion.', 'renderedDescription': 'Fire & Life Safety SME, Workplace Safety & Health consultant. Anxiety champion.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2008, 5, 21, 12, 49, 27, tzinfo=datetime.timezone.utc), 'followersCount': 1782, 'friendsCount': 130, 'statusesCount': 38783, 'favouritesCount': 3127, 'listedCount': 74, 'mediaCount': 2068, 'location': 'Bangalore', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1605998990549389313/42KFVk9p_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14855895/1671293159', 'label': None}",2013-12-26 18:16:39+00:00,@GilletteIndia I commit myself to boycott every Gillette product because of this incompetent and rubbish ad campaign you are running. Shame!,Bangalore,False,1782,2008-05-21 12:49:27+00:00
"{'username': 'S193Sathish', 'id': 2262664286, 'displayname': 'sathish kumar', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 12, 26, 10, 33, 16, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 42, 'statusesCount': 4, 'favouritesCount': 1, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2262664286/1388055898', 'label': None}",2013-12-26 11:06:52+00:00,"""@ESPNcricinfo: Kevin Pietersen's homage to Boycott http://t.co/FPaKAtXxyg #Ashes"" @S193Sathish",,False,0,2013-12-26 10:33:16+00:00
"{'username': 'MeMumbaikar42', 'id': 230402909, 'displayname': 'نورالدین🇮🇳', 'rawDescription': 'INDIAN 1st a law abiding citizen of 🇮🇳 and follower of Islam,against caste based reservations, #SaveWater stop freebies 🇮🇳 #EducateGirl #BeingHuman', 'renderedDescription': 'INDIAN 1st a law abiding citizen of 🇮🇳 and follower of Islam,against caste based reservations, #SaveWater stop freebies 🇮🇳 #EducateGirl #BeingHuman', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 12, 25, 10, 6, 15, tzinfo=datetime.timezone.utc), 'followersCount': 730, 'friendsCount': 1367, 'statusesCount': 35022, 'favouritesCount': 73862, 'listedCount': 20, 'mediaCount': 700, 'location': 'MUMBAI', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1604554371991146497/xaH4CDKH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/230402909/1643177314', 'label': None}",2013-12-23 17:57:38+00:00,I have decided to BOYCOTT watching JAI HO.,MUMBAI,False,730,2010-12-25 10:06:15+00:00
