user,date,rawContent,user_location,verified,followers,created
"{'username': 'rameshjos', 'id': 122616747, 'displayname': 'Ramesh', 'rawDescription': 'Yoga clinician', 'renderedDescription': 'Yoga clinician', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 3, 13, 9, 9, 49, tzinfo=datetime.timezone.utc), 'followersCount': 97, 'friendsCount': 258, 'statusesCount': 5465, 'favouritesCount': 461, 'listedCount': 0, 'mediaCount': 30, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1560917170392952832/yLzAbCri_normal.jpg', 'profileBannerUrl': None, 'label': None}",2012-08-28 05:27:10+00:00,@firstpostin who benefits by BJP boycott ?,Mumbai,False,97,2010-03-13 09:09:49+00:00
"{'username': 'rameshjos', 'id': 122616747, 'displayname': 'Ramesh', 'rawDescription': 'Yoga clinician', 'renderedDescription': 'Yoga clinician', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 3, 13, 9, 9, 49, tzinfo=datetime.timezone.utc), 'followersCount': 97, 'friendsCount': 258, 'statusesCount': 5465, 'favouritesCount': 461, 'listedCount': 0, 'mediaCount': 30, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1560917170392952832/yLzAbCri_normal.jpg', 'profileBannerUrl': None, 'label': None}",2012-08-27 10:10:41+00:00,@firstpostin let us boycott BJP,Mumbai,False,97,2010-03-13 09:09:49+00:00
"{'username': 'rameshjos', 'id': 122616747, 'displayname': 'Ramesh', 'rawDescription': 'Yoga clinician', 'renderedDescription': 'Yoga clinician', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 3, 13, 9, 9, 49, tzinfo=datetime.timezone.utc), 'followersCount': 97, 'friendsCount': 258, 'statusesCount': 5465, 'favouritesCount': 461, 'listedCount': 0, 'mediaCount': 30, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1560917170392952832/yLzAbCri_normal.jpg', 'profileBannerUrl': None, 'label': None}",2012-08-27 10:01:55+00:00,@firstpostSushama says her party will fight the battle alone. If BJP  continues the boycott as it is no body will be with them!,Mumbai,False,97,2010-03-13 09:09:49+00:00
