user,date,rawContent,user_location,verified,followers,created
"{'username': 'shree_pragyan', 'id': 1004594185750568960, 'displayname': 'colors_of_ocean', 'rawDescription': 'need to be a software developer....', 'renderedDescription': 'need to be a software developer....', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 6, 7, 5, 21, 33, tzinfo=datetime.timezone.utc), 'followersCount': 43, 'friendsCount': 60, 'statusesCount': 367, 'favouritesCount': 332, 'listedCount': 0, 'mediaCount': 23, 'location': 'Bhubaneshwar, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1348146991927238656/4p0pbbJc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1004594185750568960/1602482651', 'label': None}",2020-09-20 18:22:06+00:00,@iujjawaltrivedi Boycott policy bazar dot com,"Bhubaneshwar, India",False,43,2018-06-07 05:21:33+00:00
"{'username': 'rmganatra', 'id': 80604266, 'displayname': 'Rajendra Ganatra, Ph.D.', 'rawDescription': 'Ex-Lender & Corporate person, Insolvency Res. Professional, Adjunct Prof of Fin & A/c IIM Trichy, Trainer - Proj. Fin. & Fin. Modelling. Calls spade a spade', 'renderedDescription': 'Ex-Lender & Corporate person, Insolvency Res. Professional, Adjunct Prof of Fin & A/c IIM Trichy, Trainer - Proj. Fin. & Fin. Modelling. Calls spade a spade', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 10, 7, 15, 34, 32, tzinfo=datetime.timezone.utc), 'followersCount': 285, 'friendsCount': 164, 'statusesCount': 5151, 'favouritesCount': 8305, 'listedCount': 1, 'mediaCount': 51, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/3248550885/655e169e08d443e40dd7fba3c65a376e_normal.jpeg', 'profileBannerUrl': None, 'label': None}",2020-09-20 16:07:56+00:00,See another phony nationalist with two pakistanis with close proximity to ISI. Boycott all Bollywood films! https://t.co/1biJUMx3eI,,False,285,2009-10-07 15:34:32+00:00
"{'username': 'Gr8_Ganesha', 'id': 307739719, 'displayname': 'Ganesh Gaud🚩', 'rawDescription': 'Secular नहीं धार्मिक हु, not a Rationalist  , not even Nationalist     \n\nभारत राष्ट्र के चिंतकों, यह प्रश्नोत्तरी अवश्य सुने 👇👇\nhttps://t.co/SFL6bkMJMF', 'renderedDescription': 'Secular नहीं धार्मिक हु, not a Rationalist  , not even Nationalist     \n\nभारत राष्ट्र के चिंतकों, यह प्रश्नोत्तरी अवश्य सुने 👇👇\nyoutu.be/3jqkw3y_fHM', 'descriptionLinks': [{'text': 'youtu.be/3jqkw3y_fHM', 'url': 'http://youtu.be/3jqkw3y_fHM', 'tcourl': 'https://t.co/SFL6bkMJMF', 'indices': (128, 151)}], 'verified': False, 'created': datetime.datetime(2011, 5, 30, 6, 17, 21, tzinfo=datetime.timezone.utc), 'followersCount': 152, 'friendsCount': 293, 'statusesCount': 10123, 'favouritesCount': 22675, 'listedCount': 2, 'mediaCount': 241, 'location': 'भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/602154640700936193/jabUH6xB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/307739719/1550907215', 'label': None}",2020-09-20 14:32:24+00:00,"@RahulEaswar If he is other guy

Arrest him
Shame him
Boycott him
Trust d victim
Allegation is true
Justice for victim
No Proofs required
Hashtag against him
Support the #MeToo
Hanged him w/o trial

If he is our guy

Any1 can do allegations &amp;misuse Me too movement👇👇
https://t.co/ByBkUtqV6b",भारत,False,152,2011-05-30 06:17:21+00:00
"{'username': 'meHarK007', 'id': 1348505238, 'displayname': 'Mehar kaur', 'rawDescription': 'ਅਸੀਂ ਕੁਝ ਨਹੀਂ ਕਰਨ ਜਾ ਰਹੇ, ਅਸੀਂ ਕੇਲਾ ਬਣਾ ਕੇ ਇਸ ਨੂੰ ਮੁਕੁਲ ਬਣਾਵਾਂਗੇ, ਸਬਾ ਰੋਬੇ ਵਫਾ ਵਿੱਚ #३ह', 'renderedDescription': 'ਅਸੀਂ ਕੁਝ ਨਹੀਂ ਕਰਨ ਜਾ ਰਹੇ, ਅਸੀਂ ਕੇਲਾ ਬਣਾ ਕੇ ਇਸ ਨੂੰ ਮੁਕੁਲ ਬਣਾਵਾਂਗੇ, ਸਬਾ ਰੋਬੇ ਵਫਾ ਵਿੱਚ #३ह', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 4, 13, 6, 26, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1896, 'friendsCount': 1438, 'statusesCount': 7727, 'favouritesCount': 12229, 'listedCount': 1, 'mediaCount': 1651, 'location': 'भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384574966130040833/y8egRgV4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1348505238/1622986866', 'label': None}",2020-09-20 10:46:22+00:00,"मैंने IPL का boycott कर दिया. मैं क्यूँ IPL देखूं? आखिर क्रिकेट और बॉलीवुड से कितने राम मंदिर, पालघर साधुओं और सुशांत के लिए हमारे साथ खड़े हुए? ना के बराबर! तो मैं क्यूं IPL देखूं! #BoycottIPL ❌❌❌",भारत,False,1896,2013-04-13 06:26:54+00:00
"{'username': 'vnkewalramani', 'id': 45092759, 'displayname': 'Vijay Kewalramani', 'rawDescription': 'Student of politics. RTs are not endorsements', 'renderedDescription': 'Student of politics. RTs are not endorsements', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 6, 6, 8, 8, 9, tzinfo=datetime.timezone.utc), 'followersCount': 478, 'friendsCount': 457, 'statusesCount': 8582, 'favouritesCount': 53258, 'listedCount': 2, 'mediaCount': 126, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/644412927580045312/Dwq0cHem_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-09-20 10:17:30+00:00,"@taapsee For you my non friend are the biggest hypocrite in the name of feminism

Glad to boycott your films and show you how powerful the common man is",,False,478,2009-06-06 08:08:09+00:00
"{'username': 'bhatat_patil', 'id': 1132307142843805698, 'displayname': 'Bharat Patil', 'rawDescription': 'Hare Krishna', 'renderedDescription': 'Hare Krishna', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 5, 25, 15, 27, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1013, 'friendsCount': 1652, 'statusesCount': 18817, 'favouritesCount': 7485, 'listedCount': 1, 'mediaCount': 1041, 'location': 'Bengaluru South, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1353196677364998149/kSRTt884_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-09-20 10:03:19+00:00,"@HJSBangalore Boycott China Product!!
#boycottchineseproduct 
#ArunachalPradesh","Bengaluru South, India",False,1013,2019-05-25 15:27:14+00:00
"{'username': 'Aniljain0182', 'id': 844232327727341568, 'displayname': 'Anil', 'rawDescription': 'Responsible Indian citizen ❤️', 'renderedDescription': 'Responsible Indian citizen ❤️', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 3, 21, 17, 0, 46, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 70, 'statusesCount': 144, 'favouritesCount': 148, 'listedCount': 0, 'mediaCount': 27, 'location': 'Hyderabad, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1340574161660309504/ugCz8_J4_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-09-20 07:12:14+00:00,"@SonuNigamIND Uninstall phone pay , boycott BYJUs and stop having Pepsi ( once proud sponsore of Pakistan cricket team)","Hyderabad, India",False,1,2017-03-21 17:00:46+00:00
"{'username': 'save_our_mumbai', 'id': 1303000170825539593, 'displayname': 'MumBoy', 'rawDescription': 'Reporting civic issues to make Mumbai a better place.... One tweet at a time.\nHope to see the change soon 🤞', 'renderedDescription': 'Reporting civic issues to make Mumbai a better place.... One tweet at a time.\nHope to see the change soon 🤞', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 9, 7, 16, 0, 36, tzinfo=datetime.timezone.utc), 'followersCount': 437, 'friendsCount': 1049, 'statusesCount': 7847, 'favouritesCount': 3257, 'listedCount': 0, 'mediaCount': 412, 'location': 'मुंबई, भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1369937661616553985/G9Bx9Cpb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1303000170825539593/1639618985', 'label': None}",2020-09-20 06:42:30+00:00,"Why are such stories not taken up on TV news!!!
Wonder what's with their obsession with shouting, arguing, quarrelling even coming to blows.
Hope people boycott them and it changes for good.","मुंबई, भारत",False,437,2020-09-07 16:00:36+00:00
"{'username': 'NeerajS38791063', 'id': 1055177052834291712, 'displayname': 'Neeraj Singh', 'rawDescription': 'हिन्दू ह्रदय वीर महाराणा प्रताप और वीर महाराज शिवा जी वंसज\nA Social worker and political analyst. \n\nहिन्दू मेरा धर्म, हिन्दू मेरा कर्म', 'renderedDescription': 'हिन्दू ह्रदय वीर महाराणा प्रताप और वीर महाराज शिवा जी वंसज\nA Social worker and political analyst. \n\nहिन्दू मेरा धर्म, हिन्दू मेरा कर्म', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 10, 24, 19, 19, 48, tzinfo=datetime.timezone.utc), 'followersCount': 113, 'friendsCount': 187, 'statusesCount': 5004, 'favouritesCount': 8558, 'listedCount': 0, 'mediaCount': 116, 'location': 'Gaya, Bihar, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1571914985827368961/_iAdN3v2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1055177052834291712/1592623346', 'label': None}",2020-09-20 05:33:25+00:00,"@Arzookazmi30 Arzoo now dnt discussion about bollywood. 
The bollywood is became druggi now. 
A revolution is under NCB in india is running now, and will be jail all the druggi peoples

Now bollywood are making us very stupid. They thing we are foolish.  we will Boycott the druggi bollywood","Gaya, Bihar, India",False,113,2018-10-24 19:19:48+00:00
"{'username': 'sakshigoel8in', 'id': 2809415772, 'displayname': 'sakshi goel', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 9, 14, 13, 18, 10, tzinfo=datetime.timezone.utc), 'followersCount': 52, 'friendsCount': 63, 'statusesCount': 12516, 'favouritesCount': 3803, 'listedCount': 0, 'mediaCount': 162, 'location': 'Navi Mumbai, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1409965464545988608/UxVKE6IU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2809415772/1625589069', 'label': None}",2020-09-20 05:30:42+00:00,No one csn stop us...we love RHESHA as MISHBIR we will boycott all nonsense serials if u stopped such a beautiful serial early#DKPBeFairWithYRHPK,"Navi Mumbai, India",False,52,2014-09-14 13:18:10+00:00
